        1  31.886181  117.654907     0.627    -8474.4     6141.7      627.4      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
        2  31.814501  117.886314     4.613    14474.7    10213.6     4613.0      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
        3  31.950989  117.650452     4.893   -12431.3    12155.0     4892.9      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
        4  31.745890  117.758072     1.881     7763.9    -2445.7     1880.9      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
        5  31.788879  117.817017     5.534    10213.7     4473.1     5534.0      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
        6  31.757959  117.659256     2.722    -1011.4    -5966.7     2721.5      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
        7  31.902254  117.689880     5.741    -6498.6     9340.4     5741.0      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
        8  31.675200  117.732704     3.748     9603.0   -10434.8     3747.9      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
        9  31.740717  117.428368     3.834   -18997.1   -18558.4     3833.7      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       10  31.773396  117.569839     5.466    -9201.1    -8718.6     5466.1      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       11  31.624699  117.723106     0.032    11615.8   -15738.7       32.4      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       12  31.842997  117.618340     4.691    -9079.3      263.2     4690.6      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       13  31.695822  117.706993     0.713     6349.6    -9672.7      713.5      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       14  31.866417  117.763435     5.857     1518.3     9380.4     5857.4      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       15  31.887846  117.622147     1.823   -11252.1     4751.1     1822.8      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       16  31.889717  117.589409     1.912   -14039.4     3381.5     1912.3      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       17  31.860237  117.851761     4.097     9102.4    12967.8     4096.8      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       18  31.852247  117.614296     0.727    -9923.4      960.3      727.5      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       19  31.579731  117.792847     0.999    19835.5   -16750.6      998.6      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       20  31.666288  117.736229     0.471    10386.5   -11123.4      470.5      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       21  31.720316  117.859596     4.078    17512.0      -91.9     4078.3      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       22  31.941490  117.654114     1.551   -11604.8    11416.0     1550.6      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       23  31.952169  117.559151     0.256   -19978.3     7948.9      256.1      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       24  31.879190  117.630852     5.451   -10059.0     4331.8     5450.6      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       25  31.952768  117.579849     1.328   -18315.3     8985.7     1328.3      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       26  31.736769  117.738899     4.899     6696.9    -4229.5     4898.6      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       27  31.855288  117.494423     5.531   -19919.8    -4421.8     5531.1      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       28  31.811146  117.685547     2.605    -1803.2      386.0     2605.1      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       29  31.714582  117.498108     2.513   -11829.2   -17766.2     2512.9      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       30  31.822153  117.720078     1.957      418.2     3077.9     1957.2      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       31  31.802731  117.802528     3.312     8256.9     5116.8     3312.1      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       32  31.718163  117.796524     2.842    12456.7    -3286.4     2842.2      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       33  31.796482  117.669868     1.549    -2276.1    -1764.5     1548.9      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       34  31.681633  117.582115     2.532    -3111.5   -16951.8     2531.5      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       35  31.725258  117.448257     5.144   -16510.0   -19101.8     5144.1      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       36  31.726452  117.621513     4.696    -2361.7   -10780.4     4695.9      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       37  31.912930  117.579887     5.963   -16105.6     5160.6     5962.6      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       38  31.710583  117.852112     0.499    17438.2    -1380.8      499.4      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       39  31.800898  117.457993     1.445   -19896.9   -11372.6     1444.5      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       40  31.756050  117.769485     4.380     8136.6     -929.6     4379.9      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       41  31.874447  117.572044     3.479   -14617.0     1092.8     3478.7      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       42  31.670990  117.679893     2.923     5502.4   -13341.2     2923.3      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       43  31.697266  117.749512     2.511     9758.5    -7519.7     2510.5      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       44  31.725643  117.591942     0.169    -4743.0   -12258.8      168.6      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       45  31.655382  117.769112     3.820    13690.1   -10612.4     3819.9      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       46  31.850418  117.558449     2.865   -14400.9    -1859.0     2865.3      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       47  31.576630  117.758301     3.735    17171.0   -18686.0     3735.3      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       48  31.627180  117.693840     2.228     9075.8   -16887.5     2227.7      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       49  31.954536  117.650253     5.811   -12644.1    12486.3     5810.5      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       50  31.799997  117.533333     2.829   -13668.4    -7891.8     2829.0      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       51  31.760382  117.844872     3.092    14080.1     3056.5     3092.3      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       52  31.763189  117.433571     3.917   -19813.5   -16152.5     3917.0      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       53  31.749718  117.796059     0.606    10667.7     -279.0      606.5      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       54  31.775515  117.818878     4.592    11108.1     3278.2     4591.6      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       55  31.793001  117.783028     4.360     7197.4     3259.3     4360.1      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       56  31.847614  117.558449     0.470   -14245.6    -2128.3      469.7      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       57  31.929758  117.653564     4.467   -10999.6    10263.2     4467.4      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       58  31.714777  117.684532     4.342     3455.8    -8916.5     4341.6      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       59  31.855101  117.555489     2.714   -14902.9    -1549.2     2713.7      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       60  31.874924  117.681572     3.227    -5664.6     6322.6     3226.7      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       61  31.847937  117.805740     3.675     6011.9     9608.7     3675.4      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       62  31.904839  117.583725     5.237   -15342.9     4565.0     5236.8      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       63  31.729601  117.632050     2.662    -1671.7    -9978.9     2662.1      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       64  31.712757  117.739639     0.070     8089.3    -6500.0       70.2      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       65  31.654581  117.693008     1.673     7488.4   -14295.6     1672.8      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       66  31.585060  117.792358     2.448    19499.7   -16262.1     2447.7      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       67  31.913176  117.536728     4.386   -19656.6     3141.9     4385.9      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       68  31.864880  117.648163     1.390    -7846.8     3776.7     1389.7      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       69  31.736242  117.530884     2.393   -10339.3   -14132.7     2393.1      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       70  31.913527  117.747253     4.546    -2421.2    13137.7     4545.9      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       71  31.929539  117.586975     4.303   -16444.7     7091.4     4303.4      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       72  31.852571  117.846397     5.161     9088.1    11978.1     5161.1      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       73  31.661077  117.592041     2.684    -1158.3   -18456.0     2684.0      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       74  31.790108  117.878540     0.415    15191.4     7504.2      414.6      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       75  31.713997  117.765404     4.796    10134.4    -5160.5     4796.0      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       76  31.900381  117.590820     1.218   -14514.4     4472.6     1217.5      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       77  31.806112  117.914650     1.177    17264.2    10750.1     1177.4      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       78  31.810362  117.936882     3.176    18851.3    12210.5     3176.2      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       79  31.791065  117.668602     0.894    -2079.7    -2344.7      893.9      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       80  31.578318  117.788811     2.894    19582.5   -17077.6     2893.6      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       81  31.858900  117.826103     5.616     7073.0    11625.0     5616.0      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       82  31.839899  117.544662     1.007   -14948.7    -3522.1     1007.1      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       83  31.708170  117.547768     2.662    -7399.6   -16029.8     2661.6      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       84  31.725662  117.837524     5.631    15404.4     -624.3     5630.9      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       85  31.790628  117.817085     0.114    10122.3     4644.2      114.1      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       86  31.813381  117.502373     3.223   -16948.3    -8071.8     3223.0      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       87  31.885624  117.603851     2.460   -12628.8     3671.8     2459.7      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       88  31.804209  117.704987     2.830      175.6      640.3     2830.2      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       89  31.899279  117.537872     2.669   -18793.3     1861.0     2669.5      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       90  31.816721  117.525139     3.555   -15266.3    -6673.1     3555.3      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       91  31.889593  117.573914     5.156   -15302.7     2636.2     5156.4      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       92  31.786047  117.677567     4.761    -1066.3    -2402.2     4761.5      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       93  31.811466  117.894051     0.832    15277.6    10288.6      832.0      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       94  31.776237  117.563545     4.457    -9874.8    -8743.7     4456.5      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       95  31.657448  117.669510     5.051     5400.9   -15133.8     5051.0      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       96  31.703108  117.748711     2.909     9368.7    -6996.8     2909.4      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       97  31.781364  117.559700     5.407   -10474.1    -8433.3     5406.7      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       98  31.725740  117.434334     1.108   -17679.1   -19715.0     1108.0      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
       99  31.825785  117.674484     0.838    -3521.8     1268.1      838.1      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      100  31.941717  117.596870     4.930   -16308.4     8729.4     4929.7      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      101  31.739183  117.612015     1.086    -3846.3   -10007.5     1086.3      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      102  31.688122  117.793404     5.566    13867.4    -6318.2     5566.4      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      103  31.696754  117.558403     1.228    -5894.8   -16622.6     1227.5      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      104  31.827387  117.922264     5.653    16707.0    13152.3     5653.3      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      105  31.781651  117.894341     2.904    16956.9     7440.7     2903.6      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      106  31.869749  117.611198     2.949   -11147.0     2494.8     2949.3      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      107  31.575642  117.773224     5.702    18451.2   -18073.4     5701.5      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      108  31.889391  117.806953     1.747     3811.1    13645.7     1746.6      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      109  31.617954  117.756958     0.649    14768.6   -14781.9      649.0      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      110  31.617105  117.721893     0.017    11937.2   -16525.3       17.4      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      111  31.788326  117.569855     3.383   -10026.8    -7283.6     3382.9      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      112  31.871639  117.797722     3.827     4039.4    11504.6     3826.8      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      113  31.660204  117.574669     3.116    -2535.7   -19363.1     3115.8      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      114  31.700621  117.793716     0.851    13199.6    -5103.4      850.6      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      115  31.741293  117.826736     1.992    13651.8      365.2     1992.4      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      116  31.692244  117.800072     1.640    14185.9    -5606.6     1639.6      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      117  31.868357  117.561867     1.730   -15114.1       26.1     1730.3      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      118  31.850105  117.677269     2.739    -4641.6     3735.5     2739.1      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      119  31.730398  117.661102     4.023      667.6    -8526.2     4023.4      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      120  31.856112  117.878441     2.370    11518.8    13834.7     2369.8      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      121  31.777050  117.514160     5.315   -13970.4   -11004.2     5314.5      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      122  31.879379  117.815002     2.334     5026.5    13065.5     2333.6      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      123  31.927525  117.649673     5.889   -11194.7     9864.6     5888.9      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      124  31.977524  117.627853     0.707   -15753.4    13634.4      707.3      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      125  31.859348  117.624641     1.010    -9468.6     2132.1     1009.7      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      126  31.874430  117.733437     4.697    -1385.4     8729.9     4697.4      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      127  31.781561  117.458649     4.927   -18773.1   -13199.5     4927.2      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      128  31.813402  117.606987     5.788    -8370.6    -3116.8     5787.8      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      129  31.844208  117.746719     1.769     1379.6     6456.8     1768.8      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      130  31.842459  117.741264     0.055     1029.4     6030.6       54.8      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      131  31.710760  117.481743     0.110   -12960.4   -18908.7      109.8      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      132  31.949680  117.633507     1.066   -13747.3    11227.6     1066.0      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      133  31.719154  117.803360     3.670    12962.5    -2867.3     3669.9      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      134  31.703239  117.540146     2.872    -7752.0   -16864.6     2872.2      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      135  31.819677  117.953201     3.840    19672.1    13877.1     3840.3      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      136  31.777344  117.590065     2.817    -7760.9    -7381.6     2816.5      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      137  31.759501  117.642769     0.501    -2449.2    -6599.5      501.3      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      138  31.582680  117.780792     3.875    18682.1   -17038.9     3875.0      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      139  31.900263  117.676712     4.095    -7467.6     8526.0     4094.8      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      140  31.737249  117.554428     1.573    -8463.5   -12920.8     1573.4      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      141  31.648495  117.697319     5.656     8179.7   -14675.8     5656.0      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      142  31.666039  117.705772     4.576     7900.8   -12590.5     4575.6      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      143  31.819403  117.716530     5.302      279.8     2645.8     5302.0      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      144  31.851334  117.764885     5.505     2473.8     8000.8     5504.8      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      145  31.648930  117.664696     1.444     5477.9   -16179.9     1444.4      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      146  31.745783  117.808685     2.033    11921.9      -58.7     2032.6      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      147  31.819904  117.911034     0.170    16201.7    11902.5      170.4      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      148  31.669380  117.758179     1.945    12016.4    -9786.5     1944.9      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      149  31.727381  117.686043     3.558     2881.0    -7634.6     3558.3      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      150  31.620911  117.750671     5.206    14088.6   -14796.0     5206.4      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      151  31.699694  117.869362     4.008    19458.1    -1608.8     4007.7      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      152  31.665230  117.764671     3.148    12779.5    -9877.4     3148.2      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      153  31.749401  117.691521     2.122     2109.7    -5260.5     2122.0      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      154  31.830608  117.809608     3.229     7290.6     8128.3     3229.1      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      155  31.848734  117.814690     0.034     6701.4    10108.8       34.1      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      156  31.762234  117.518196     1.375   -12819.1   -12236.6     1375.2      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      157  31.954069  117.609535     0.974   -15954.8    10515.1      974.0      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      158  31.604090  117.778633     4.502    17317.1   -15085.7     4501.5      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      159  31.897184  117.604057     2.305   -13252.3     4792.0     2305.0      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      160  31.834110  117.684822     4.110    -3135.7     2557.0     4110.2      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      161  31.872810  117.694855     2.300    -4458.5     6748.3     2299.7      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      162  31.747887  117.835823     2.270    14031.3     1428.5     2270.4      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      163  31.599112  117.732323     4.618    13791.3   -17758.8     4618.2      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      164  31.729071  117.495338     5.340   -12858.4   -16505.4     5339.8      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      165  31.790457  117.462830     0.709   -18922.4   -12146.8      709.2      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      166  31.895496  117.611122     5.184   -12579.7     4964.2     5184.0      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      167  31.659241  117.742226     3.471    11269.5   -11516.0     3470.9      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      168  31.667576  117.714767     3.957     8553.8   -12016.7     3957.4      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      169  31.712500  117.848915     3.828    17069.5    -1348.2     3828.4      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      170  31.728113  117.551498     0.591    -8197.9   -13937.2      590.8      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
      171  31.871893  117.507401     5.363   -19775.0    -2212.1     5362.6      0.0      0.0      0.0 2024  9 15 17 14   612 0.0   1
